0 ~Animal Snake Large with Raised Head - without Patternable Surfaces
5 24 -1.081 0 26.921 .724 -2.858 27.566 1.907 0 24.505 -.089 -2.749 28.987
5 24 -.089 -2.749 28.987 .724 -2.858 27.566 -1.081 0 26.921 .221 -4.89 28.834
5 24 -1.081 0 26.921 -.089 -2.749 28.987 .724 -2.858 27.566 -2.139 0 28.809
5 24 -2.139 0 28.809 -.089 -2.749 28.987 -1.081 0 26.921 -.1 -2.605 30.752
5 24 .221 -4.89 28.834 .724 -2.858 27.566 -.089 -2.749 28.987 1.159 -4.726 27.458
5 24 -.089 -2.749 28.987 .221 -4.89 28.834 .724 -2.858 27.566 .085 -5.019 30.552
5 24 .221 -4.89 28.834 1.159 -4.726 27.458 .724 -2.858 27.566 .854 -6.444 26.984
5 24 .221 -4.89 28.834 .854 -6.444 26.984 1.159 -4.726 27.458 -.366 -6.649 28.625
5 24 -.359 -8.064 25.839 -2.008 -8.222 27.68 -2.456 -9.052 24.339 -.366 -6.649 28.625
5 24 -2.008 -8.222 27.68 -3.986 -9.046 26.728 -2.456 -9.052 24.339 -4.716 -9.004 29.461
5 24 -3.986 -9.046 26.728 -2.456 -9.052 24.339 -2.008 -8.222 27.68 -4.56 -8.505 22.884
5 24 -.359 -8.064 25.839 -.366 -6.649 28.625 -2.008 -8.222 27.68 .854 -6.444 26.984
5 24 -.366 -6.649 28.625 -2.008 -8.222 27.68 -.359 -8.064 25.839 -2.856 -8.346 29.863
5 24 .854 -6.444 26.984 -.366 -6.649 28.625 -.359 -8.064 25.839 .221 -4.89 28.834
5 24 .221 -4.89 28.834 -.366 -6.649 28.625 .854 -6.444 26.984 .085 -5.019 30.552
5 24 2.709 -8.168 23.474 6.412 -8.46 21.688 3.847 -6.493 24.701 4.717 -9.223 19.797
5 24 2.709 -8.168 23.474 4.717 -9.223 19.797 6.412 -8.46 21.688 .814 -9.044 21.779
5 24 .814 -9.044 21.779 4.717 -9.223 19.797 2.709 -8.168 23.474 3.018 -8.2 17.986
5 24 4.056 -4.773 25.265 7 -3.082 23.708 3.545 -2.876 25.347 7.586 -5.007 23.651
5 24 7 -3.082 23.708 3.545 -2.876 25.347 4.056 -4.773 25.265 5.529 0 22.668
5 24 4.056 -4.773 25.265 7.586 -5.007 23.651 7 -3.082 23.708 3.847 -6.493 24.701
5 24 7.586 -5.007 23.651 7 -3.082 23.708 4.056 -4.773 25.265 12.394 -2.823 20.993
5 24 12.394 -2.823 20.993 7 -3.082 23.708 7.586 -5.007 23.651 10.996 0 19.988
5 24 12.394 -2.823 20.993 10.996 0 19.988 7 -3.082 23.708 14.284 0 17.586
5 24 10.996 0 19.988 7 -3.082 23.708 12.394 -2.823 20.993 5.529 0 22.668
5 24 5.529 0 22.668 7 -3.082 23.708 10.996 0 19.988 3.545 -2.876 25.347
5 24 3.847 -6.493 24.701 7.586 -5.007 23.651 4.056 -4.773 25.265 7.474 -6.729 22.997
5 24 7.474 -6.729 22.997 3.847 -6.493 24.701 6.412 -8.46 21.688 7.586 -5.007 23.651
5 24 .814 -9.044 21.779 3.018 -8.2 17.986 4.717 -9.223 19.797 -1.087 -8.259 20.146
5 24 -1.087 -8.259 20.146 3.018 -8.2 17.986 .814 -9.044 21.779 1.971 -5.985 16.925
5 24 -1.087 -8.259 20.146 1.971 -5.985 16.925 3.018 -8.2 17.986 -2.44 -6.019 19.136
5 24 -2.44 -6.019 19.136 1.971 -5.985 16.925 -1.087 -8.259 20.146 1.681 -3.564 16.633
5 24 -2.44 -6.019 19.136 1.681 -3.564 16.633 1.971 -5.985 16.925 -2.818 -3.547 18.831
5 24 -6.28 -1.275 22.191 -5.707 0 23.004 -1.819 0 20.07 -8.422 -1.305 25.532
5 24 -6.28 -1.275 22.191 -8.422 -1.305 25.532 -5.707 0 23.004 -9.027 -3.827 25.149
5 24 -8.422 -1.305 25.532 -5.707 0 23.004 -6.28 -1.275 22.191 -7.845 0 26.097
5 24 -8.422 -1.305 25.532 -7.845 0 26.097 -5.707 0 23.004 -9.376 -1.299 29.388
5 24 -9.027 -3.827 25.149 -8.422 -1.305 25.532 -6.28 -1.275 22.191 -10.182 -3.901 29.205
5 24 -6.28 -1.275 22.191 -9.027 -3.827 25.149 -8.422 -1.305 25.532 -6.684 -3.717 21.607
5 24 -6.684 -3.717 21.607 -9.027 -3.827 25.149 -6.28 -1.275 22.191 -8.427 -6.38 25.282
5 24 -8.427 -6.38 25.282 -9.027 -3.827 25.149 -6.684 -3.717 21.607 -9.449 -6.485 29.153
5 24 -6.217 -6.239 21.926 -8.427 -6.38 25.282 -6.684 -3.717 21.607 -6.493 -8.593 25.812
5 24 -6.493 -8.593 25.812 -8.427 -6.38 25.282 -6.217 -6.239 21.926 -7.238 -8.644 29.255
5 24 -4.56 -8.505 22.884 -6.493 -8.593 25.812 -6.217 -6.239 21.926 -3.986 -9.046 26.728
5 24 -4.56 -8.505 22.884 -3.986 -9.046 26.728 -6.493 -8.593 25.812 -2.456 -9.052 24.339
5 24 -3.986 -9.046 26.728 -6.493 -8.593 25.812 -4.56 -8.505 22.884 -4.716 -9.004 29.461
5 24 -8.422 -1.305 25.532 -9.376 -1.299 29.388 -7.845 0 26.097 -10.182 -3.901 29.205
5 24 -9.376 -1.299 29.388 -7.845 0 26.097 -8.422 -1.305 25.532 -8.313 0 29.704
5 24 -9.376 -1.299 29.388 -8.313 0 29.704 -7.845 0 26.097 -8.515 -1.347 35.056
5 24 -8.515 -1.347 35.056 -8.313 0 29.704 -9.376 -1.299 29.388 -7.608 0 34.482
5 24 -9.376 -1.299 29.388 -8.515 -1.347 35.056 -8.313 0 29.704 -10.182 -3.901 29.205
5 24 -8.515 -1.347 35.056 -7.608 0 34.482 -8.313 0 29.704 -4.418 -1.385 39.77
5 24 -9.376 -1.299 29.388 -10.182 -3.901 29.205 -8.515 -1.347 35.056 -8.422 -1.305 25.532
5 24 -10.182 -3.901 29.205 -8.515 -1.347 35.056 -9.376 -1.299 29.388 -9.295 -3.87 35.515
5 24 -10.182 -3.901 29.205 -8.422 -1.305 25.532 -9.027 -3.827 25.149 -9.376 -1.299 29.388
5 24 -9.027 -3.827 25.149 -10.182 -3.901 29.205 -8.422 -1.305 25.532 -9.449 -6.485 29.153
5 24 -10.182 -3.901 29.205 -9.295 -3.87 35.515 -8.515 -1.347 35.056 -8.769 -6.388 35.103
5 24 -9.295 -3.87 35.515 -8.515 -1.347 35.056 -10.182 -3.901 29.205 -5.115 -3.625 40.431
5 24 -10.182 -3.901 29.205 -8.769 -6.388 35.103 -9.295 -3.87 35.515 -9.449 -6.485 29.153
5 24 -8.769 -6.388 35.103 -9.295 -3.87 35.515 -10.182 -3.901 29.205 -4.673 -6.187 40.049
5 24 -10.182 -3.901 29.205 -9.449 -6.485 29.153 -8.769 -6.388 35.103 -9.027 -3.827 25.149
5 24 -9.449 -6.485 29.153 -8.769 -6.388 35.103 -10.182 -3.901 29.205 -6.536 -8.587 34.319
5 24 -9.449 -6.485 29.153 -9.027 -3.827 25.149 -8.427 -6.38 25.282 -10.182 -3.901 29.205
5 24 -8.427 -6.38 25.282 -9.449 -6.485 29.153 -9.027 -3.827 25.149 -7.238 -8.644 29.255
5 24 -6.536 -8.587 34.319 -8.769 -6.388 35.103 -9.449 -6.485 29.153 -4.673 -6.187 40.049
5 24 -9.449 -6.485 29.153 -6.536 -8.587 34.319 -8.769 -6.388 35.103 -7.238 -8.644 29.255
5 24 -9.449 -6.485 29.153 -7.238 -8.644 29.255 -6.536 -8.587 34.319 -8.427 -6.38 25.282
5 24 -7.238 -8.644 29.255 -6.536 -8.587 34.319 -9.449 -6.485 29.153 -4.029 -8.893 33.253
5 24 -7.238 -8.644 29.255 -8.427 -6.38 25.282 -6.493 -8.593 25.812 -9.449 -6.485 29.153
5 24 -6.493 -8.593 25.812 -7.238 -8.644 29.255 -8.427 -6.38 25.282 -4.716 -9.004 29.461
5 24 -4.029 -8.893 33.253 -6.536 -8.587 34.319 -7.238 -8.644 29.255 -3.109 -8.203 38.749
5 24 -7.238 -8.644 29.255 -4.029 -8.893 33.253 -6.536 -8.587 34.319 -4.716 -9.004 29.461
5 24 -7.238 -8.644 29.255 -4.716 -9.004 29.461 -4.029 -8.893 33.253 -6.493 -8.593 25.812
5 24 -4.716 -9.004 29.461 -4.029 -8.893 33.253 -7.238 -8.644 29.255 -2.856 -8.346 29.863
5 24 -6.493 -8.593 25.812 -4.716 -9.004 29.461 -7.238 -8.644 29.255 -3.986 -9.046 26.728
5 24 -3.986 -9.046 26.728 -4.716 -9.004 29.461 -6.493 -8.593 25.812 -2.008 -8.222 27.68
5 24 -4.716 -9.004 29.461 -2.856 -8.346 29.863 -4.029 -8.893 33.253 -2.008 -8.222 27.68
5 24 -2.856 -8.346 29.863 -4.029 -8.893 33.253 -4.716 -9.004 29.461 -2.173 -8.07 32.239
5 24 -2.856 -8.346 29.863 -2.173 -8.07 32.239 -4.029 -8.893 33.253 -.784 -6.817 30.609
5 24 -2.173 -8.07 32.239 -4.029 -8.893 33.253 -2.856 -8.346 29.863 -1.012 -8.79 36.943
5 24 -2.856 -8.346 29.863 -.784 -6.817 30.609 -2.173 -8.07 32.239 -.366 -6.649 28.625
5 24 -.784 -6.817 30.609 -2.173 -8.07 32.239 -2.856 -8.346 29.863 1.594 -6.521 34.289
5 24 -.366 -6.649 28.625 -.784 -6.817 30.609 -2.856 -8.346 29.863 .085 -5.019 30.552
5 24 -2.856 -8.346 29.863 -.366 -6.649 28.625 -.784 -6.817 30.609 -2.008 -8.222 27.68
5 24 -.366 -6.649 28.625 .085 -5.019 30.552 -.784 -6.817 30.609 .221 -4.89 28.834
5 24 .085 -5.019 30.552 -.784 -6.817 30.609 -.366 -6.649 28.625 1.594 -6.521 34.289
5 24 .221 -4.89 28.834 .085 -5.019 30.552 -.366 -6.649 28.625 -.089 -2.749 28.987
5 24 -.089 -2.749 28.987 .085 -5.019 30.552 .221 -4.89 28.834 -.1 -2.605 30.752
5 24 -.089 -2.749 28.987 -.1 -2.605 30.752 .085 -5.019 30.552 -2.139 0 28.809
5 24 -.1 -2.605 30.752 .085 -5.019 30.552 -.089 -2.749 28.987 2.179 -4.753 33.697
5 24 -2.139 0 28.809 -.1 -2.605 30.752 -.089 -2.749 28.987 -2.397 0 31.041
5 24 -2.397 0 31.041 -.1 -2.605 30.752 -2.139 0 28.809 .632 0 35.761
5 24 -2.856 -8.346 29.863 -2.008 -8.222 27.68 -.366 -6.649 28.625 -4.716 -9.004 29.461
5 24 -4.716 -9.004 29.461 -2.008 -8.222 27.68 -2.856 -8.346 29.863 -3.986 -9.046 26.728
5 24 -4.418 -1.385 39.77 -7.608 0 34.482 -8.515 -1.347 35.056 -3.409 0 38.93
5 24 -8.515 -1.347 35.056 -4.418 -1.385 39.77 -7.608 0 34.482 -5.115 -3.625 40.431
5 24 -4.418 -1.385 39.77 -3.409 0 38.93 -7.608 0 34.482 2.585 -1.637 43.745
5 24 -8.515 -1.347 35.056 -5.115 -3.625 40.431 -4.418 -1.385 39.77 -9.295 -3.87 35.515
5 24 -5.115 -3.625 40.431 -4.418 -1.385 39.77 -8.515 -1.347 35.056 1.725 -3.67 44.367
5 24 -9.295 -3.87 35.515 -5.115 -3.625 40.431 -8.515 -1.347 35.056 -4.673 -6.187 40.049
5 24 -9.295 -3.87 35.515 -4.673 -6.187 40.049 -5.115 -3.625 40.431 -8.769 -6.388 35.103
5 24 -4.673 -6.187 40.049 -5.115 -3.625 40.431 -9.295 -3.87 35.515 1.725 -3.67 44.367
5 24 -8.769 -6.388 35.103 -4.673 -6.187 40.049 -9.295 -3.87 35.515 -6.536 -8.587 34.319
5 24 -6.536 -8.587 34.319 -3.109 -8.203 38.749 -4.673 -6.187 40.049 -4.029 -8.893 33.253
5 24 -3.109 -8.203 38.749 -4.673 -6.187 40.049 -6.536 -8.587 34.319 1.854 -5.833 44.15
5 24 -4.029 -8.893 33.253 -3.109 -8.203 38.749 -6.536 -8.587 34.319 -1.012 -8.79 36.943
5 24 -4.029 -8.893 33.253 -1.012 -8.79 36.943 -3.109 -8.203 38.749 -2.173 -8.07 32.239
5 24 -1.012 -8.79 36.943 -3.109 -8.203 38.749 -4.029 -8.893 33.253 2.773 -7.615 43.007
5 24 -2.173 -8.07 32.239 .602 -7.898 35.437 -1.012 -8.79 36.943 1.594 -6.521 34.289
5 24 .602 -7.898 35.437 -1.012 -8.79 36.943 -2.173 -8.07 32.239 4.225 -8.684 41.209
5 24 1.594 -6.521 34.289 .602 -7.898 35.437 -2.173 -8.07 32.239 5.666 -8.315 39.316
5 24 -2.173 -8.07 32.239 1.594 -6.521 34.289 .602 -7.898 35.437 -.784 -6.817 30.609
5 24 -.784 -6.817 30.609 1.594 -6.521 34.289 -2.173 -8.07 32.239 .085 -5.019 30.552
5 24 .085 -5.019 30.552 1.594 -6.521 34.289 -.784 -6.817 30.609 2.179 -4.753 33.697
5 24 .085 -5.019 30.552 2.179 -4.753 33.697 1.594 -6.521 34.289 -.1 -2.605 30.752
5 24 2.179 -4.753 33.697 1.594 -6.521 34.289 .085 -5.019 30.552 6.92 -6.956 37.707
5 24 -.1 -2.605 30.752 2.056 -2.315 34.027 2.179 -4.753 33.697 .632 0 35.761
5 24 2.056 -2.315 34.027 2.179 -4.753 33.697 -.1 -2.605 30.752 7.72 -4.812 36.725
5 24 -.1 -2.605 30.752 .632 0 35.761 2.056 -2.315 34.027 -2.397 0 31.041
5 24 .632 0 35.761 2.056 -2.315 34.027 -.1 -2.605 30.752 6.291 0 39.121
5 24 1.854 -5.833 44.15 -4.673 -6.187 40.049 -3.109 -8.203 38.749 1.725 -3.67 44.367
5 24 -3.109 -8.203 38.749 1.854 -5.833 44.15 -4.673 -6.187 40.049 2.773 -7.615 43.007
5 24 -3.109 -8.203 38.749 2.773 -7.615 43.007 1.854 -5.833 44.15 -1.012 -8.79 36.943
5 24 2.773 -7.615 43.007 1.854 -5.833 44.15 -3.109 -8.203 38.749 5.724 -5.535 46.493
5 24 -1.012 -8.79 36.943 2.773 -7.615 43.007 -3.109 -8.203 38.749 4.225 -8.684 41.209
5 24 -1.012 -8.79 36.943 4.225 -8.684 41.209 2.773 -7.615 43.007 .602 -7.898 35.437
5 24 4.225 -8.684 41.209 2.773 -7.615 43.007 -1.012 -8.79 36.943 6.568 -7.236 45.826
5 24 .602 -7.898 35.437 4.225 -8.684 41.209 -1.012 -8.79 36.943 5.666 -8.315 39.316
5 24 .602 -7.898 35.437 5.666 -8.315 39.316 4.225 -8.684 41.209 1.594 -6.521 34.289
5 24 5.666 -8.315 39.316 4.225 -8.684 41.209 .602 -7.898 35.437 9.603 -8.407 42.556
5 24 1.594 -6.521 34.289 5.666 -8.315 39.316 .602 -7.898 35.437 6.92 -6.956 37.707
5 24 1.594 -6.521 34.289 6.92 -6.956 37.707 5.666 -8.315 39.316 2.179 -4.753 33.697
5 24 6.92 -6.956 37.707 5.666 -8.315 39.316 1.594 -6.521 34.289 9.603 -8.407 42.556
5 24 2.179 -4.753 33.697 6.92 -6.956 37.707 1.594 -6.521 34.289 7.72 -4.812 36.725
5 24 2.179 -4.753 33.697 7.72 -4.812 36.725 6.92 -6.956 37.707 2.056 -2.315 34.027
5 24 7.72 -4.812 36.725 6.92 -6.956 37.707 2.179 -4.753 33.697 11.156 -7.229 40.757
5 24 2.056 -2.315 34.027 7.72 -4.812 36.725 2.179 -4.753 33.697 7.576 -1.919 37.315
5 24 2.056 -2.315 34.027 7.576 -1.919 37.315 7.72 -4.812 36.725 6.291 0 39.121
5 24 7.576 -1.919 37.315 7.72 -4.812 36.725 2.056 -2.315 34.027 12.317 -4.765 39.617
5 24 6.291 0 39.121 2.056 -2.315 34.027 .632 0 35.761 7.576 -1.919 37.315
5 24 6.291 0 39.121 7.576 -1.919 37.315 2.056 -2.315 34.027 10.617 0 42.253
5 24 2.773 -7.615 43.007 5.724 -5.535 46.493 1.854 -5.833 44.15 6.568 -7.236 45.826
5 24 5.724 -5.535 46.493 1.854 -5.833 44.15 2.773 -7.615 43.007 1.725 -3.67 44.367
5 24 5.724 -5.535 46.493 1.725 -3.67 44.367 1.854 -5.833 44.15 5.782 -3.768 46.49
5 24 1.725 -3.67 44.367 1.854 -5.833 44.15 5.724 -5.535 46.493 -4.673 -6.187 40.049
5 24 1.725 -3.67 44.367 -4.673 -6.187 40.049 1.854 -5.833 44.15 -5.115 -3.625 40.431
5 24 1.725 -3.67 44.367 -5.115 -3.625 40.431 -4.673 -6.187 40.049 -4.418 -1.385 39.77
5 24 1.725 -3.67 44.367 -4.418 -1.385 39.77 -5.115 -3.625 40.431 2.585 -1.637 43.745
5 24 1.725 -3.67 44.367 2.585 -1.637 43.745 -4.418 -1.385 39.77 5.782 -3.768 46.49
5 24 2.585 -1.637 43.745 -4.418 -1.385 39.77 1.725 -3.67 44.367 -3.409 0 38.93
5 24 2.585 -1.637 43.745 -3.409 0 38.93 -4.418 -1.385 39.77 4.114 0 42.75
5 24 2.585 -1.637 43.745 4.114 0 42.75 -3.409 0 38.93 6.642 -2.028 46.253
5 24 6.642 -2.028 46.253 4.114 0 42.75 2.585 -1.637 43.745 8.59 0 45.818
5 24 2.585 -1.637 43.745 6.642 -2.028 46.253 4.114 0 42.75 5.782 -3.768 46.49
5 24 6.642 -2.028 46.253 8.59 0 45.818 4.114 0 42.75 8.933 -.835 47.956
5 24 2.585 -1.637 43.745 5.782 -3.768 46.49 6.642 -2.028 46.253 1.725 -3.67 44.367
5 24 5.782 -3.768 46.49 6.642 -2.028 46.253 2.585 -1.637 43.745 7.324 -3.872 47.98
5 24 1.725 -3.67 44.367 5.782 -3.768 46.49 2.585 -1.637 43.745 5.724 -5.535 46.493
5 24 5.724 -5.535 46.493 5.782 -3.768 46.49 1.725 -3.67 44.367 7.324 -3.872 47.98
5 24 6.92 -6.956 37.707 9.603 -8.407 42.556 5.666 -8.315 39.316 11.156 -7.229 40.757
5 24 9.603 -8.407 42.556 5.666 -8.315 39.316 6.92 -6.956 37.707 4.225 -8.684 41.209
5 24 6.92 -6.956 37.707 11.156 -7.229 40.757 9.603 -8.407 42.556 7.72 -4.812 36.725
5 24 11.156 -7.229 40.757 9.603 -8.407 42.556 6.92 -6.956 37.707 13.076 -8.118 45.195
5 24 7.72 -4.812 36.725 11.156 -7.229 40.757 6.92 -6.956 37.707 12.317 -4.765 39.617
5 24 7.72 -4.812 36.725 12.317 -4.765 39.617 11.156 -7.229 40.757 7.576 -1.919 37.315
5 24 12.317 -4.765 39.617 11.156 -7.229 40.757 7.72 -4.812 36.725 14.61 -7.069 44.185
5 24 7.576 -1.919 37.315 12.317 -4.765 39.617 7.72 -4.812 36.725 12.091 -1.674 40.47
5 24 7.576 -1.919 37.315 12.091 -1.674 40.47 12.317 -4.765 39.617 10.617 0 42.253
5 24 12.091 -1.674 40.47 12.317 -4.765 39.617 7.576 -1.919 37.315 16.126 -4.704 43.465
5 24 10.617 0 42.253 12.091 -1.674 40.47 7.576 -1.919 37.315 13.012 0 45.495
5 24 7.576 -1.919 37.315 10.617 0 42.253 12.091 -1.674 40.47 6.291 0 39.121
5 24 13.012 0 45.495 12.091 -1.674 40.47 10.617 0 42.253 15.542 -1.933 44.147
5 24 13.012 0 45.495 15.542 -1.933 44.147 12.091 -1.674 40.47 15.495 -.826 48.981
5 24 15.542 -1.933 44.147 12.091 -1.674 40.47 13.012 0 45.495 16.126 -4.704 43.465
5 24 15.495 -.826 48.981 15.542 -1.933 44.147 13.012 0 45.495 16.973 -2.002 48.704
5 24 13.012 0 45.495 15.495 -.826 48.981 15.542 -1.933 44.147 13.795 0 49
5 24 15.495 -.826 48.981 16.973 -2.002 48.704 15.542 -1.933 44.147 16.145 -1.954 53.595
5 24 16.973 -2.002 48.704 15.542 -1.933 44.147 15.495 -.826 48.981 17.664 -4.595 48.437
5 24 16.126 -4.704 43.465 12.091 -1.674 40.47 15.542 -1.933 44.147 12.317 -4.765 39.617
5 24 15.542 -1.933 44.147 16.126 -4.704 43.465 12.091 -1.674 40.47 17.664 -4.595 48.437
5 24 16.126 -4.704 43.465 12.317 -4.765 39.617 12.091 -1.674 40.47 14.61 -7.069 44.185
5 24 16.973 -2.002 48.704 17.664 -4.595 48.437 15.542 -1.933 44.147 16.681 -4.528 53.784
5 24 17.664 -4.595 48.437 16.126 -4.704 43.465 15.542 -1.933 44.147 16.275 -6.684 48.222
5 24 14.61 -7.069 44.185 11.156 -7.229 40.757 12.317 -4.765 39.617 13.076 -8.118 45.195
5 24 16.126 -4.704 43.465 14.61 -7.069 44.185 12.317 -4.765 39.617 16.275 -6.684 48.222
5 24 16.275 -6.684 48.222 16.126 -4.704 43.465 17.664 -4.595 48.437 14.61 -7.069 44.185
5 24 17.664 -4.595 48.437 16.275 -6.684 48.222 16.126 -4.704 43.465 15.554 -6.743 53.271
5 24 16.275 -6.684 48.222 14.61 -7.069 44.185 16.126 -4.704 43.465 13.725 -8.073 47.968
5 24 16.275 -6.684 48.222 13.725 -8.073 47.968 14.61 -7.069 44.185 13.144 -8.148 52.289
5 24 13.725 -8.073 47.968 14.61 -7.069 44.185 16.275 -6.684 48.222 13.076 -8.118 45.195
5 24 13.725 -8.073 47.968 13.076 -8.118 45.195 14.61 -7.069 44.185 10.738 -8.308 46.919
5 24 13.076 -8.118 45.195 14.61 -7.069 44.185 13.725 -8.073 47.968 11.156 -7.229 40.757
5 24 13.076 -8.118 45.195 11.156 -7.229 40.757 14.61 -7.069 44.185 9.603 -8.407 42.556
5 24 13.076 -8.118 45.195 9.603 -8.407 42.556 11.156 -7.229 40.757 10.738 -8.308 46.919
5 24 13.725 -8.073 47.968 10.738 -8.308 46.919 13.076 -8.118 45.195 10.717 -8.13 51.274
5 24 10.738 -8.308 46.919 9.603 -8.407 42.556 13.076 -8.118 45.195 8.128 -8.418 44.483
5 24 10.738 -8.308 46.919 8.128 -8.418 44.483 9.603 -8.407 42.556 8.398 -7.119 47.711
5 24 8.128 -8.418 44.483 9.603 -8.407 42.556 10.738 -8.308 46.919 4.225 -8.684 41.209
5 24 4.225 -8.684 41.209 9.603 -8.407 42.556 8.128 -8.418 44.483 5.666 -8.315 39.316
5 24 8.128 -8.418 44.483 4.225 -8.684 41.209 9.603 -8.407 42.556 6.568 -7.236 45.826
5 24 6.568 -7.236 45.826 4.225 -8.684 41.209 8.128 -8.418 44.483 2.773 -7.615 43.007
5 24 8.128 -8.418 44.483 6.568 -7.236 45.826 4.225 -8.684 41.209 8.398 -7.119 47.711
5 24 6.568 -7.236 45.826 2.773 -7.615 43.007 4.225 -8.684 41.209 5.724 -5.535 46.493
5 24 6.568 -7.236 45.826 5.724 -5.535 46.493 2.773 -7.615 43.007 7.351 -5.499 47.99
5 24 8.128 -8.418 44.483 8.398 -7.119 47.711 6.568 -7.236 45.826 10.738 -8.308 46.919
5 24 8.398 -7.119 47.711 6.568 -7.236 45.826 8.128 -8.418 44.483 7.351 -5.499 47.99
5 24 10.738 -8.308 46.919 8.398 -7.119 47.711 8.128 -8.418 44.483 10.717 -8.13 51.274
5 24 7.351 -5.499 47.99 6.568 -7.236 45.826 8.398 -7.119 47.711 5.724 -5.535 46.493
5 24 8.398 -7.119 47.711 7.351 -5.499 47.99 6.568 -7.236 45.826 8.066 -5.696 50.522
5 24 7.351 -5.499 47.99 5.724 -5.535 46.493 6.568 -7.236 45.826 7.324 -3.872 47.98
5 24 7.324 -3.872 47.98 5.724 -5.535 46.493 7.351 -5.499 47.99 5.782 -3.768 46.49
5 24 7.351 -5.499 47.99 7.324 -3.872 47.98 5.724 -5.535 46.493 7.826 -4.038 50.436
5 24 7.324 -3.872 47.98 5.782 -3.768 46.49 5.724 -5.535 46.493 6.642 -2.028 46.253
5 24 7.324 -3.872 47.98 6.642 -2.028 46.253 5.782 -3.768 46.49 7.871 -2.319 47.972
5 24 7.324 -3.872 47.98 7.871 -2.319 47.972 6.642 -2.028 46.253 7.826 -4.038 50.436
5 24 7.871 -2.319 47.972 6.642 -2.028 46.253 7.324 -3.872 47.98 8.933 -.835 47.956
5 24 7.871 -2.319 47.972 8.933 -.835 47.956 6.642 -2.028 46.253 8.216 -2.452 50.653
5 24 8.933 -.835 47.956 6.642 -2.028 46.253 7.871 -2.319 47.972 8.59 0 45.818
5 24 8.933 -.835 47.956 8.59 0 45.818 6.642 -2.028 46.253 10.25 0 47.825
5 24 7.871 -2.319 47.972 8.216 -2.452 50.653 8.933 -.835 47.956 7.826 -4.038 50.436
5 24 8.216 -2.452 50.653 8.933 -.835 47.956 7.871 -2.319 47.972 9.111 -1.061 51.099
5 24 8.216 -2.452 50.653 9.111 -1.061 51.099 8.933 -.835 47.956 7.138 -2.28 52.799
5 24 9.111 -1.061 51.099 8.933 -.835 47.956 8.216 -2.452 50.653 10.25 0 47.825
5 24 7.826 -4.038 50.436 7.871 -2.319 47.972 7.324 -3.872 47.98 8.216 -2.452 50.653
5 24 7.324 -3.872 47.98 7.826 -4.038 50.436 7.871 -2.319 47.972 7.351 -5.499 47.99
5 24 7.826 -4.038 50.436 8.216 -2.452 50.653 7.871 -2.319 47.972 6.767 -4.08 52.375
5 24 7.351 -5.499 47.99 7.826 -4.038 50.436 7.324 -3.872 47.98 8.066 -5.696 50.522
5 24 7.351 -5.499 47.99 8.066 -5.696 50.522 7.826 -4.038 50.436 8.398 -7.119 47.711
5 24 8.066 -5.696 50.522 7.826 -4.038 50.436 7.351 -5.499 47.99 6.767 -4.08 52.375
5 24 8.398 -7.119 47.711 9.123 -7.171 50.838 8.066 -5.696 50.522 10.717 -8.13 51.274
5 24 9.123 -7.171 50.838 8.066 -5.696 50.522 8.398 -7.119 47.711 7.16 -6.009 52.629
5 24 8.398 -7.119 47.711 10.717 -8.13 51.274 9.123 -7.171 50.838 10.738 -8.308 46.919
5 24 10.717 -8.13 51.274 9.123 -7.171 50.838 8.398 -7.119 47.711 8.127 -7.622 53.443
5 24 10.738 -8.308 46.919 10.717 -8.13 51.274 8.398 -7.119 47.711 13.725 -8.073 47.968
5 24 13.725 -8.073 47.968 10.717 -8.13 51.274 10.738 -8.308 46.919 13.144 -8.148 52.289
5 24 13.725 -8.073 47.968 13.144 -8.148 52.289 10.717 -8.13 51.274 16.275 -6.684 48.222
5 24 13.144 -8.148 52.289 10.717 -8.13 51.274 13.725 -8.073 47.968 9.557 -8.495 54.707
5 24 16.275 -6.684 48.222 13.144 -8.148 52.289 13.725 -8.073 47.968 15.554 -6.743 53.271
5 24 16.275 -6.684 48.222 15.554 -6.743 53.271 13.144 -8.148 52.289 17.664 -4.595 48.437
5 24 15.554 -6.743 53.271 13.144 -8.148 52.289 16.275 -6.684 48.222 11.412 -8.303 56.401
5 24 17.664 -4.595 48.437 15.554 -6.743 53.271 16.275 -6.684 48.222 16.681 -4.528 53.784
5 24 17.664 -4.595 48.437 16.681 -4.528 53.784 15.554 -6.743 53.271 16.973 -2.002 48.704
5 24 16.681 -4.528 53.784 15.554 -6.743 53.271 17.664 -4.595 48.437 12.941 -6.774 57.784
5 24 16.973 -2.002 48.704 16.681 -4.528 53.784 17.664 -4.595 48.437 16.145 -1.954 53.595
5 24 16.973 -2.002 48.704 16.145 -1.954 53.595 16.681 -4.528 53.784 15.495 -.826 48.981
5 24 16.145 -1.954 53.595 16.681 -4.528 53.784 16.973 -2.002 48.704 13.606 -4.257 58.383
5 24 15.495 -.826 48.981 16.145 -1.954 53.595 16.973 -2.002 48.704 14.749 -.709 53.19
5 24 15.495 -.826 48.981 14.749 -.709 53.19 16.145 -1.954 53.595 13.795 0 49
5 24 14.749 -.709 53.19 16.145 -1.954 53.595 15.495 -.826 48.981 13.216 -1.873 57.856
